csr,Corn Yield,SoyBean Yeild,Hay Yield,Grass1 Yield,Grass2 Yield,Low Slope,High Slope,Flood Freq,Water,Surface Density,SubSoil Density,Depth,Permeability,Drainage,Organic Matter ,Organic Matter Range,ph,Kw Factor,t factor,Clay,Sand ,Topsoil,Topsoil Range
43,184,53,4.7,2.8,4.6,14,18,0,11.08,1.48,1.6,60,50,40,3,1,6.2,0.28,5,22,38,5,2
44,184,53,4.7,2.8,4.6,14,18,0,11.08,1.48,1.6,60,50,40,2.5,0.5,6.2,0.28,5,22,38,5,2
42,184,53,4.7,2.8,4.6,14,18,0,11.91,1.38,1.43,60,50,30,2.5,0.5,6.5,0.28,5,20,30,5,2
65,184,53,4.7,2.8,4.6,2,5,0,7.6,1.43,1.45,36,25,30,3,0.5,6.3,0.28,4,21,38,9,2
42,185,54,4.7,2.8,4.7,9,18,0,10.74,1.38,1.58,60,50,30,3.5,0.5,6.7,0.24,5,22,33,32,12
48,186,54,4.7,2.8,4.6,9,14,0,10.44,1.35,1.73,60,50,30,2.5,0.5,6.5,0,5,23,38,5,2
46,186,54,4.7,2.8,4.6,5,9,0,6.69,1.35,1.48,30,50,30,3.5,0.5,6.2,0.24,4,22,35,12,5
62,186,54,4.7,2.7,4.6,2,5,0,12.18,1.28,1.38,60,55,30,4,0.5,6.5,0.32,5,35,10,14,5
46,186,54,4.7,2.8,4.6,5,9,0,6.69,1.35,1.48,30,50,30,3.5,0.5,6.2,0.24,4,22,35,12,5
46,186,54,4.7,2.8,4.6,5,9,0,6.69,1.35,1.48,30,50,30,3.5,0.5,6.2,0.24,4,22,35,12,5
38,186,54,4.7,2.8,4.6,5,9,0,6.69,1.35,1.48,30,35,30,3.5,0.5,6.2,0.28,3,23,35,12,5
47,187,54,4.7,2.8,4.6,14,20,0,11.98,1.28,1.33,60,50,30,2.7,0.5,6.5,0.32,5,31,3,5,2
46,187,54,4.7,3.7,4.5,0,2,0,5.46,1.53,1.73,30,20,30,2,0.5,6.5,0.2,4,14,63,18,6
45,187,54,4.7,2.7,4.6,14,20,0,12.9,1.28,1.33,60,50,30,3.5,0.5,6.5,0.28,5,24,6,10,3
45,187,54,4.7,2.7,4.6,14,20,0,12.9,1.28,1.33,60,50,30,3.5,0.5,6.5,0.28,5,24,6,10,3
45,187,54,4.7,2.7,4.6,14,20,0,12.9,1.28,1.33,60,50,30,3.5,0.5,6.5,0.28,5,24,6,10,3
42,187,54,4.7,2.7,4.6,14,20,0,12.9,1.28,1.33,60,50,30,3.5,0.5,6.5,0.28,5,24,6,10,3
67,188,55,4.7,2.7,4.6,0,2,0,7.6,1.43,1.45,36,25,30,3.5,0.5,6.7,0.24,4,21,38,10,3
50,189,55,4.7,2.7,4.6,5,9,0,10.45,1.28,1.33,60,55,30,3.2,0.5,6.5,0.32,5,36,6,5,2
51,189,55,4.7,2.8,4.6,5,9,0,10.45,1.28,1.33,60,55,30,3.2,0.5,6.5,0.32,5,36,6,5,2
51,189,55,4.7,2.8,4.6,5,9,0,12.05,1.28,1.33,60,50,30,3.2,0.5,6.5,0.28,5,36,6,5,2
74,189,55,4.7,2.8,4.6,0,2,20,13.2,1.25,1.25,50,50,30,1.5,0.5,7.9,0.32,5,25,8,7,2
51,190,55,4.7,2.8,4.6,9,14,0,11.98,1.28,1.33,60,50,30,1.7,0.5,6.5,0.37,4,34,3,2,1
44,190,55,4.7,2.8,4.6,9,14,0,12.31,1.28,1.33,60,50,30,3.2,0.5,6.5,0.28,5,36,3,5,2
48,190,55,4.7,2.7,4.6,5,9,0,11.04,1.4,1.5,60,50,30,3,0.5,7.9,0.28,5,22,35,9,2
69,190,55,4.7,2.8,4.6,0,2,0,6.9,1.4,1.43,36,25,30,4,0.5,6.7,0.24,4,24,33,15,5
67,190,55,4.7,2.9,4.8,0,2,0,8.16,1.43,1.53,36,25,50,4.5,0.5,6.5,0.24,4,26,33,17,5
48,190,55,4.7,2.7,4.6,5,9,0,11.04,1.4,1.5,60,50,30,3,0.5,7.9,0.28,5,22,35,9,2
55,190,55,4.7,2.7,4.6,5,9,0,13.18,1.23,1.28,60,50,30,3.5,0.5,6.7,0.28,5,24,6,24,8
67,190,55,4.7,2.8,4.6,2,5,0,6.9,1.4,1.43,36,25,30,3.5,0.5,6.7,0.24,4,21,33,13,5
66,190,55,4.7,2.8,4.6,2,5,0,6.9,1.4,1.43,36,25,30,3.5,0.5,6.7,0.24,4,21,33,13,5
47,190,55,4.7,2.8,4.6,9,14,0,10.48,1.5,1.58,60,50,30,2,0.5,6.5,0.32,5,21,38,5,2
47,190,55,4.7,2.8,4.6,9,14,0,10.48,1.5,1.58,60,50,30,2,0.5,6.5,0.32,5,21,38,5,2
66,192,56,4.7,2.9,4.8,2,5,0,8.45,1.25,1.3,60,80,50,5,0.5,6.5,0.37,5,40,13,16,4
47,192,56,4.7,2.8,4.6,9,14,0,12.9,1.28,1.33,60,50,30,2.7,0.5,6.5,0.32,5,24,6,5,2
56,193,56,4.7,2.7,4.5,5,9,0,10.97,1.48,1.6,60,70,40,2,0.5,6.2,0.28,5,21,38,5,2
52,194,56,4.7,2.8,4.6,5,9,0,10.45,1.28,1.33,60,50,30,3.2,0.5,6.5,0.28,5,36,6,5,2
51,194,56,4.7,2.7,4.6,5,9,0,10.45,1.28,1.33,60,50,30,3.2,0.5,6.5,0.28,5,36,6,5,2
69,194,56,4.7,2.8,4.6,0,2,0,6.9,1.4,1.43,36,25,30,4,0.5,6.7,0.24,4,21,33,15,5
69,194,56,4.7,2.8,4.6,0,2,0,6.9,1.4,1.43,36,25,30,4,0.5,6.7,0.24,4,21,33,15,5
69,194,56,4.7,2.8,4.6,0,2,0,6.9,1.4,1.68,36,25,30,4,0.5,6.7,0,4,21,33,15,5
69,194,56,4.7,2.8,4.6,0,2,0,6.9,1.4,1.43,36,25,30,4,0.5,6.7,0.24,4,21,33,15,5
46,194,56,4.7,2.7,4.6,14,18,0,11.62,1.33,1.38,60,50,30,2,0.5,6.2,0.32,5,21,3,5,2
63,195,57,4.7,2.8,4.6,2,5,0,11.3,1.28,1.25,60,50,30,3.2,0.5,6.5,0.28,5,32,6,5,2
63,195,57,4.7,2.8,4.6,2,5,0,10.45,1.28,1.33,60,55,30,3.2,0.5,6.5,0.32,5,36,6,5,2
62,195,57,4.7,2.8,4.6,2,5,0,11.3,1.28,1.25,60,50,30,3.2,0.5,6.5,0.32,5,32,3,5,2
51,196,57,4.7,2.8,4.6,5,9,0,10.45,1.28,1.33,60,55,30,3.2,0.5,6.5,0.32,5,36,6,5,2
50,198,57,4.7,2.8,4.6,5,9,0,12.31,1.28,1.33,60,50,30,3.2,0.5,6.5,0.28,5,36,3,5,2
50,199,58,4.7,2.8,4.6,9,14,0,11.34,1.43,1.6,60,50,30,2.7,0.5,6.5,0.28,5,23,38,5,2
69,200,58,4.7,2.9,4.8,0,2,0,8.45,1.25,1.3,60,80,50,5.5,0.5,6.5,0.37,5,40,13,16,4
50,201,58,4.7,2.7,4.6,5,9,0,10.45,1.28,1.33,60,50,30,3.2,0.5,6.5,0.28,5,36,6,5,2
69,202,59,4.7,2.9,4.8,0,2,0,8.16,1.43,1.53,36,25,50,4.5,0.5,6.5,0.24,4,28,13,17,5
49,203,59,4.7,2.8,4.6,9,14,0,11.34,1.43,1.6,60,50,30,3.5,0.5,6.5,0.28,5,23,33,10,3
85,205,59,4.7,3.8,6.4,0,2,0,11.37,1.33,1.38,60,55,60,5.5,0.5,6.5,0.28,5,31,3,19,5
81,221,64,4.7,3.8,6.4,0,2,0,11.16,1.43,1.58,60,50,60,6.5,0.5,7,0.24,5,30,23,18,4
82,221,64,4.7,3.9,6.4,0,2,0,11.16,1.43,1.58,60,50,60,6.5,0.5,7,0.28,5,30,23,18,4
89,223,65,4.7,3.8,6.4,0,2,0,10.96,1.38,1.45,60,50,60,6.5,0.5,7,0.28,5,31,20,21,3
63,223,65,4.7,2.8,4.6,2,5,0,11.44,1.38,1.58,60,50,40,3.5,0.5,6.7,0.24,5,22,38,28,4
88,225,65,4.7,3.8,6.4,0,1,0,11.52,1.35,1.38,60,55,60,5.5,0.5,6.5,0.28,5,31,3,19,5
88,225,65,4.7,3.8,6.4,0,2,0,11.52,1.35,1.38,60,55,60,5.5,0.5,6.5,0.28,5,31,3,19,5
88,225,65,4.7,3.8,6.4,0,2,0,11.52,1.35,1.38,60,55,60,5.5,0.5,6.5,0.28,5,32,3,19,5
88,225,65,4.7,3.8,6.4,0,2,0,11.52,1.35,1.38,60,56,60,5.5,0.5,6.5,0.28,5,32,3,19,5
89,225,65,4.7,3.9,6.4,0,2,0,11.52,1.35,1.38,60,55,60,5.5,0.5,6.5,0.28,5,31,3,19,5
88,225,65,4.7,3.8,6.4,0,2,0,11.52,1.35,1.38,60,55,60,5.5,0.5,6.5,0.28,5,31,3,19,5
88,225,65,4.7,3.8,6.4,0,2,0,11.52,1.35,1.38,60,55,60,5.5,0.5,6.5,0.28,5,33,3,19,5
88,225,65,4.7,3.8,6.4,0,2,0,11.52,1.35,1.38,60,55,60,5.5,0.5,6.5,0.28,5,31,3,19,5
88,225,65,4.7,3.8,6.4,0,2,0,11.52,1.35,1.38,60,55,60,5.5,0.5,6.5,0.28,5,31,3,19,5
88,225,65,4.7,3.8,6.4,0,2,0,11.52,1.35,1.38,60,55,60,5.5,0.5,6.5,0.28,5,31,3,19,5
88,225,65,4.7,3.8,6.4,0,2,0,11.52,1.35,1.38,60,55,60,5.5,0.5,6.5,0.28,5,31,3,19,5
88,225,65,4.7,3.8,6.4,0,2,0,11.52,1.35,1.38,60,55,60,5.5,0.5,6.5,0.28,5,31,3,19,5
88,225,65,4.7,3.8,6.4,0,2,0,11.52,1.35,1.38,60,55,60,5.5,0.5,6.5,0.28,5,31,3,19,5
88,225,65,4.7,3.8,6.4,0,2,0,11.52,1.35,1.38,60,55,60,5.5,0.5,6.5,0.28,5,31,3,19,5
88,225,65,4.7,3.8,6.4,0,2,0,11.52,1.35,1.38,60,55,60,5.5,0.5,6.5,0.28,5,31,3,19,5
89,225,65,4.7,3.9,6.4,0,2,0,11.52,1.35,1.38,60,55,60,5.5,0.5,6.5,0.28,5,31,3,19,5
88,225,65,4.7,3.8,6.4,0,2,0,11.52,1.35,1.38,60,55,60,5.5,0.5,6.5,0.28,5,31,3,19,5
88,225,65,4.7,3.8,6.4,0,2,0,11.52,1.35,1.38,60,55,60,5.5,0.5,6.5,0.28,5,31,3,19,5
88,225,65,4.7,3.8,6.4,0,2,0,11.52,1.35,1.38,60,55,60,5.5,0.5,6.5,0.28,5,33,3,19,5
88,228,66,4.7,3.8,6.4,0,2,0,11.63,1.38,1.45,60,50,60,7,1,7,0.28,5,31,6,19,5
76,237,69,4.7,2.8,4.6,0,2,20,11.79,1.5,1.63,60,50,40,4.5,0.5,6.5,0.24,5,22,35,40,8
33,117,34,4.8,2.8,4.7,5,9,0,8.16,1.25,1.4,32,35,30,2,0.5,6.1,0.37,4,23,10,5,2
48,132,38,4.8,2.8,4.7,14,18,0,12.12,1.45,1.5,60,50,30,2,0.5,7,0.37,5,14,8,5,2
58,156,45,4.8,2.8,4.7,2,5,0,5.31,1.53,1.5,30,20,20,2,0.5,6.5,0.2,4,14,63,14,5
45,156,45,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,30,1.5,0.5,6.2,0.32,5,31,40,2,1
48,156,45,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,35,2.7,0.5,6.2,0.28,5,27,38,5,2
48,156,45,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,35,2.7,0.5,6.2,0.32,5,27,38,5,2
48,157,46,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,35,2.7,0.5,6.2,0.32,5,26,38,5,2
48,157,46,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,40,2.7,0.5,6.2,0.28,5,27,38,5,2
48,157,46,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,35,2.7,0.5,6.2,0.28,5,28,38,5,2
48,157,46,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,35,2.7,0.5,6.2,0.28,5,27,38,5,2
65,159,46,4.8,2.8,4.7,2,5,0,9.42,1.53,1.6,60,20,30,2.5,0.5,6.7,0.2,4,14,65,29,6
50,159,46,4.8,2.8,4.7,9,14,0,12.74,1.28,1.35,60,50,30,2.7,0.5,7,0.37,5,23,3,5,2
61,159,46,4.8,2.8,4.7,0,2,0,5.31,1.53,1.5,30,20,20,2.5,0.5,6.5,0.2,4,14,63,15,5
65,159,46,4.8,2.9,4.9,1,3,0,8.71,1.53,1.58,35,45,50,2,0.5,6.1,0.2,5,16,65,18,8
60,159,46,4.8,2.8,4.7,0,2,0,5.31,1.53,1.5,30,20,30,1.5,0.5,6.5,0.2,4,14,63,15,5
61,159,46,4.8,2.8,4.7,0,2,0,5.31,1.53,1.5,30,20,25,2.5,0.5,6.5,0.2,4,15,63,15,5
45,161,47,4.8,2.8,4.7,9,14,0,12.6,1.25,1.25,60,50,30,1.2,0.5,7.9,0.43,4,22,6,2,1
33,162,47,4.8,2.8,4.7,9,14,0,9.11,1.33,1.38,30,70,30,2.5,0.5,6.2,0.32,4,22,3,7,2
83,162,47,4.8,2.8,4.7,0,2,20,13.08,1.3,1.38,60,50,40,3,1,7.5,0.32,5,14,10,7,2
70,162,47,4.8,2.8,4.7,0,2,0,9.42,1.53,1.6,60,30,30,3,0.5,6.7,0.2,5,14,65,30,6
70,162,47,4.8,2.8,4.7,0,2,20,9.42,1.53,1.6,60,30,30,3,0.5,6.7,0.2,5,14,65,30,6
70,162,47,4.8,2.8,4.7,0,2,0,9.42,1.53,1.6,60,30,30,3,0.5,6.7,0.2,5,14,65,30,6
70,162,47,4.8,2.8,4.7,0,3,0,9.42,1.53,1.6,60,30,30,3,0.5,6.7,0.2,5,14,65,30,6
62,162,47,4.8,2.9,4.9,0,2,0,6.56,1.53,1.58,30,20,50,2.5,0.5,6.2,0.2,4,13,65,18,8
65,163,47,4.8,2.8,4.7,2,5,0,4.41,1.48,1.6,25,50,30,3,0.5,6.1,0.24,4,21,35,11,4
55,163,47,4.8,2.8,4.7,5,9,0,10.2,1.53,1.6,60,55,40,1.7,0.5,6.2,0.37,4,33,40,2,1
40,163,47,4.8,2.8,4.7,9,14,0,8.33,1.5,1.5,42,55,35,1.7,1.3,6.2,0.32,4,21,38,5,2
70,164,48,4.8,3,4.9,0,2,10,10.88,1.33,1.33,27,80,55,4,1,6.7,0.28,5,47,6,16,3
65,164,48,4.8,3,4.9,0,2,10,10.71,1.33,1.35,24,80,55,2.5,0.5,7.9,0.32,5,48,10,8,2
70,164,48,4.8,3,4.9,0,2,10,10.88,1.33,1.33,27,80,55,4,1,6.7,0.28,5,47,6,16,3
65,164,48,4.8,3,4.9,0,2,10,10.71,1.33,1.35,24,80,55,2.5,0.5,7.9,0.32,5,48,10,8,2
43,165,48,4.8,2.8,4.7,5,9,0,9.92,1.33,1.38,30,70,30,2,0.5,6.2,0.37,4,22,3,7,2
33,165,48,4.8,2.8,4.6,5,9,0,8.16,1.4,1.55,30,35,30,1.5,0.5,6.2,0.37,4,16,10,5,2
38,165,48,4.8,2.8,4.7,5,9,0,8.16,1.4,1.55,30,35,30,2,0.5,6.2,0.37,4,25,10,5,2
33,165,48,4.8,2.8,4.7,5,9,0,8.16,1.4,1.55,30,35,30,2,0.5,6.2,0.37,4,25,10,5,2
61,169,49,4.8,2.8,4.7,2,5,0,10.06,1.2,1.3,60,55,35,2.5,0.5,6.5,0.32,5,34,28,5,2
48,169,49,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,40,2.7,0.5,6.2,0.32,5,27,38,5,2
48,169,49,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,35,2.7,0.5,6.2,0.28,5,27,38,5,2
48,169,49,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,40,2.7,0.5,6.2,0.32,5,27,38,5,2
48,169,49,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,35,2.7,0.5,6.2,0.32,5,27,38,5,2
48,169,49,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,30,2.7,0.5,6.2,0.32,5,27,38,5,2
48,169,49,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,35,2.7,0.5,6.2,0.32,5,27,38,5,2
48,169,49,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,40,2.7,0.5,6.2,0.32,5,27,38,5,2
48,169,49,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,30,2.5,0.5,6.2,0.32,5,23,38,5,2
48,169,49,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,35,2.7,0.5,6.2,0.28,5,27,38,5,2
48,169,49,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,35,2.7,0.5,6.2,0.28,5,27,38,5,2
48,169,49,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,30,2.7,0.5,6.2,0.32,5,27,38,5,2
48,169,49,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,35,2.7,0.5,6.2,0.28,5,29,38,5,2
48,169,49,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,35,2.7,0.5,6.2,0.32,5,27,38,5,2
48,169,49,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,40,2.7,0.5,6.2,0.32,5,27,38,5,2
48,169,49,4.8,2.8,4.7,9,14,0,10.2,1.53,1.65,60,55,35,2.7,0.5,6.5,0.28,5,26,38,5,2
48,169,49,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,30,2.7,0.5,6.2,0.32,5,27,38,5,2
48,169,49,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,35,2.7,0.5,6.2,0.32,5,31,38,5,2
48,169,49,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,40,2.7,0.5,6.2,0.32,5,27,38,5,2
48,169,49,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,30,2.7,0.5,6.2,0.32,5,30,38,5,2
48,169,49,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,40,2.7,0.5,6.2,0.32,5,27,38,5,2
48,169,49,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,35,2.7,0.5,6.2,0.28,5,27,38,5,2
48,169,49,4.8,2.8,4.7,9,14,0,10.2,1.53,1.65,60,55,30,2.7,0.5,6.2,0.32,5,26,38,5,2
48,169,49,4.8,2.8,4.7,9,14,0,10.2,1.53,1.6,60,55,35,2.7,0.5,6.2,0.32,5,27,38,5,2
65,169,49,4.8,3,4.9,0,2,20,8.5,1.35,1.43,24,70,45,1.5,0.5,7.9,0.24,5,30,10,8,2
45,170,49,4.8,2.8,4.7,5,14,0,10.54,1.38,1.5,60,55,40,2.7,0.5,6.5,0.37,5,29,8,5,2
48,170,49,4.8,2.8,4.7,9,14,0,10.54,1.38,1.5,60,50,40,2.7,0.5,6.5,0.32,5,29,8,5,2
53,171,49,4.8,2.8,4.7,5,9,0,10.68,1.53,1.65,60,55,35,2.5,0.5,6.5,0.32,5,26,38,5,2
45,171,50,4.8,2.8,4.6,9,14,0,12.6,1.25,1.25,60,50,30,1.5,0.5,7.5,0.43,4,23,6,2,1
66,171,50,4.8,2.9,4.9,0,2,0,6.26,1.43,1.53,28,25,50,4.5,0.5,6.5,0.28,4,23,35,14,4
66,171,50,4.8,2.9,4.9,0,2,0,6.26,1.43,1.53,28,25,50,4.5,0.5,6.5,0.24,4,21,35,14,4
46,171,50,4.8,2.8,4.7,5,9,0,11.04,1.4,1.5,60,50,30,1.2,0.5,7.9,0.37,4,24,35,2,1
64,171,50,4.8,2.9,4.9,0,2,0,6.26,1.43,1.53,28,25,50,4.5,0.5,6.5,0.24,4,21,35,14,4
66,171,50,4.8,2.9,4.9,0,2,0,6.26,1.43,1.53,28,25,50,4.5,0.5,6.5,0.24,4,23,35,14,4
66,171,50,4.8,2.9,4.9,0,2,0,6.26,1.43,1.53,28,25,50,4.5,0.5,6.5,0.28,4,21,35,14,4
66,171,50,4.8,2.9,4.9,0,2,0,6.26,1.43,1.53,28,25,50,4.5,0.5,6.5,0.28,4,21,35,14,4
66,171,50,4.8,2.9,4.9,0,2,0,6.26,1.43,1.53,28,25,50,4.5,0.5,6.5,0.24,4,21,35,14,4
66,171,50,4.8,2.9,4.9,0,2,0,6.26,1.43,1.53,28,25,50,4.5,0.5,6.5,0.24,4,21,35,14,4
67,171,50,4.8,2.9,4.9,0,2,0,6.42,1.43,1.53,28,25,50,4.5,0.5,6.5,0.24,4,26,33,17,5
66,171,50,4.8,2.9,4.9,0,2,0,6.26,1.43,1.53,28,25,50,4.5,0.5,6.5,0.28,4,21,35,14,4
66,171,50,4.8,2.9,4.9,0,2,0,6.26,1.43,1.53,28,25,50,4.5,0.5,6.5,0.24,4,23,35,14,4
66,171,50,4.8,2.9,4.9,0,2,0,6.26,1.43,1.53,28,25,50,4.5,0.5,6.5,0.24,4,21,35,14,4
66,171,50,4.8,2.9,4.9,0,2,0,6.26,1.43,1.53,28,25,50,4.5,0.5,6.5,0.28,4,21,35,14,4
66,171,50,4.8,2.9,4.9,0,2,0,6.26,1.43,1.53,28,25,50,4.5,0.5,6.5,0.24,4,21,35,14,4
66,171,50,4.8,2.9,4.9,0,2,0,6.26,1.43,1.53,28,25,50,4.5,0.5,6.1,0.24,4,21,35,14,4
66,171,50,4.8,2.9,4.9,0,2,0,6.26,1.43,1.53,28,25,50,4.5,0.5,6.5,0.24,4,21,35,14,4
66,171,50,4.8,2.9,4.9,0,2,0,6.26,1.43,1.53,28,25,50,4.5,0.5,6.5,0.24,4,21,35,14,4
40,171,50,4.8,2.8,4.7,5,9,0,10.95,1.48,1.55,60,55,40,3.2,0.5,6.2,0.28,3,25,33,5,2
52,172,50,4.8,3,4.5,9,14,0,10.88,1.4,1.5,60,50,30,3,1,7,0.28,5,23,35,5,2
45,173,50,4.8,2.8,4.7,9,14,0,12.6,1.25,1.25,60,50,30,3,0.5,7.5,0.32,5,22,6,9,2
42,173,50,4.8,2.8,4.7,9,14,0,10.52,1.43,1.5,60,50,30,2.7,0.5,6.5,0.24,5,28,33,5,2
50,173,50,4.8,2.8,4.7,9,14,0,12.9,1.28,1.33,60,50,30,1.7,0.5,6.5,0.37,4,24,6,2,1
50,173,50,4.8,2.8,4.7,9,14,0,12.9,1.28,1.33,60,50,30,1.7,0.5,6.5,0.43,4,24,6,2,1
70,174,50,4.8,3,4.9,0,2,10,10.88,1.33,1.33,27,80,55,4,1,6.7,0.28,5,47,6,16,3
65,174,50,4.8,3,4.9,0,2,10,10.71,1.33,1.35,24,80,55,2.5,0.5,7.9,0.32,5,48,10,8,2
65,174,50,4.8,3,4.9,0,1,10,10.71,1.33,1.35,24,80,50,2.5,0.5,7.9,0.32,5,48,10,8,2
43,175,51,4.8,2.8,4.7,9,14,0,11.04,1.4,1.5,60,50,30,2.2,0.5,7.9,0.32,5,23,35,5,2
42,175,51,4.8,2.8,4.7,9,14,0,11.04,1.4,1.5,60,50,30,2.2,0.5,7.9,0.32,5,23,35,5,2
42,175,51,4.8,2.8,4.7,9,14,0,11.04,1.4,1.5,60,50,30,2.2,0.5,7.9,0.32,5,23,35,5,2
42,175,51,4.8,2.8,4.7,9,14,0,11.04,1.4,1.5,60,50,30,2.2,0.5,7.9,0.28,5,23,35,5,2
23,175,51,4.8,2.8,4.7,9,14,0,8.21,1.28,1.35,35,25,30,2.7,0.5,6.5,0.32,4,25,10,5,2
23,175,51,4.8,2.8,4.7,9,14,0,8.21,1.28,1.35,35,35,30,2.7,0.5,6.5,0.32,4,25,10,5,2
63,175,51,4.8,2.9,4.9,1,3,0,6.6,1.4,1.55,23,85,50,5.5,0.5,6.7,0.28,4,25,35,18,6
65,175,51,4.8,2.9,4.9,0,2,0,6.6,1.4,1.55,23,85,50,5.5,0.5,6.7,0.28,4,25,35,18,6
68,176,51,4.8,3,4.9,0,2,20,13.16,1.25,1.33,60,50,55,1.2,0.5,8,0.37,5,21,8,6,3
68,176,51,4.8,3,4.9,0,2,40,13.16,1.25,1.33,60,50,55,1.2,0.5,7.9,0.37,5,20,8,4,2
68,176,51,4.8,3,4.9,0,2,40,13.16,1.25,1.33,60,50,55,1.2,0.5,8,0.37,5,21,8,4,2
65,177,51,4.8,3,5,0,2,20,11.47,1.33,1.35,60,50,55,3,0.5,6.7,0.32,5,25,8,27,7
65,177,51,4.8,3,5,0,2,20,11.47,1.33,1.35,60,50,55,3,0.5,6.7,0.28,5,25,8,27,7
65,177,51,4.8,3,5,0,2,20,11.47,1.33,1.35,60,50,55,3,0.5,6.7,0.28,5,25,8,27,7
65,177,51,4.8,3,5,0,2,20,11.47,1.33,1.35,60,50,55,3,0.5,6.7,0.32,5,25,8,27,7
65,177,51,4.8,3,5,0,2,10,11.47,1.33,1.35,60,50,50,3,0.5,6.7,0.28,5,25,8,27,7
65,177,51,4.8,3,5,0,2,20,11.47,1.33,1.35,60,50,55,3,0.5,6.7,0.32,5,25,8,27,7
67,177,51,4.8,2.9,4.9,0,2,0,7.92,1.4,1.48,30,35,50,3.5,0.5,6.5,0.32,4,23,35,12,4
65,177,51,4.8,3,5,0,2,20,11.47,1.33,1.35,60,50,55,3,0.5,6.7,0.28,5,21,8,27,7
67,177,51,4.8,3,4.9,0,2,0,7.92,1.4,1.48,30,25,50,3.5,0.5,6.5,0.24,4,21,35,12,4
65,177,51,4.8,3,5,0,2,30,11.47,1.33,1.35,60,50,55,3,0.5,6.7,0.32,5,25,8,27,7
65,177,51,4.8,3,5,0,2,20,11.47,1.33,1.35,60,50,50,3,0.5,6.7,0.32,5,25,8,27,7
65,177,51,4.8,3,5,0,2,20,11.47,1.33,1.35,60,50,55,3,0.5,6.7,0.28,5,25,8,27,7
72,177,51,4.8,3,5,2,5,10,9.51,1.43,1.6,60,50,50,3,0.5,6.2,0.32,5,24,35,14,5
64,177,51,4.8,2.8,4.7,2,5,0,10.06,1.2,1.3,60,55,30,3,0.5,6.5,0.28,5,31,28,12,5
67,177,51,4.8,2.8,4.7,2,5,0,10.06,1.2,1.3,60,52,40,3,1,6.5,0.28,5,28,28,12,5
64,177,51,4.8,2.8,4.7,2,5,0,10.06,1.2,1.3,60,55,30,3,0.5,6.5,0.28,5,31,28,12,5
65,178,52,4.8,3,4.9,0,2,10,11.46,1.23,1.35,24,80,55,1.5,0.5,7.9,0.32,5,19,10,8,2
45,178,52,4.8,2.8,4.7,14,18,0,11.62,1.33,1.38,60,50,30,1.25,0.75,6.2,0.32,5,24,3,2,1
48,179,52,4.8,2.8,4.7,14,18,0,11.64,1.33,1.38,60,50,30,2,0.5,6.9,0.37,5,21,15,7,2
55,179,52,4.8,3,5,5,9,0,12.22,1.4,1.4,60,80,50,3.2,0.5,6.5,0.37,3,34,3,5,2
50,179,52,4.8,3,5,5,9,0,12.22,1.4,1.4,60,80,50,3.2,0.5,6.5,0.37,3,34,3,5,2
62,179,52,4.8,2.8,4.7,2,5,0,10.52,1.43,1.5,60,50,30,2.7,0.5,6.5,0.28,5,29,33,5,2
54,180,52,4.8,2.8,4.7,5,9,0,10.2,1.53,1.6,60,55,35,2.7,0.5,6.2,0.28,5,27,38,5,2
55,180,52,4.8,2.8,4.7,12,20,0,12.36,1.2,1.23,60,50,30,2.7,0.8,6.5,0.32,5,17,6,11,4
48,180,52,4.8,2.8,4.7,14,18,0,12.43,1.3,1.45,60,50,40,2,0.5,6.2,0.37,5,25,3,5,2
