Price,LnPrice,Mileage,Cyl,Liter,Buick,Cadillac,Chevrolet,Pontiac,SAAB,Saturn,Doors,Cruise,Sound,Leather,Make,Model,Trim,Type
19471.97485,9.876731524,6608,6,3.5,0,0,1,0,0,0,4,1,1,1,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback
18009.84603,9.798673889,15190,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback
18273.00613,9.813180175,16335,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback
18311.7563,9.815298553,17441,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback
17553.75368,9.773023091,18451,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback
18004.87041,9.798397579,18771,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback
17663.22495,9.779240071,19490,6,3.5,0,0,1,0,0,0,4,1,1,1,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback
17115.12203,9.747717681,24461,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback
16988.30306,9.740280331,24905,6,3.5,0,0,1,0,0,0,4,1,1,1,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback
16803.12275,9.729320026,25874,6,3.5,0,0,1,0,0,0,4,1,1,1,Chevrolet,Malibu,LT MAXX Hback 4D,Hatchback
19446.88294,9.875442076,932,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,LT Sedan 4D,Sedan
17119.45757,9.747970965,18277,6,3.5,0,0,1,0,0,0,4,1,1,1,Chevrolet,Malibu,LT Sedan 4D,Sedan
17316.0966,9.759391787,19593,6,3.5,0,0,1,0,0,0,4,1,1,1,Chevrolet,Malibu,LT Sedan 4D,Sedan
16860.87078,9.732750878,19883,6,3.5,0,0,1,0,0,0,4,1,1,1,Chevrolet,Malibu,LT Sedan 4D,Sedan
17312.90715,9.759207581,21420,6,3.5,0,0,1,0,0,0,4,1,1,1,Chevrolet,Malibu,LT Sedan 4D,Sedan
16403.25363,9.705234986,23133,6,3.5,0,0,1,0,0,0,4,1,1,1,Chevrolet,Malibu,LT Sedan 4D,Sedan
16536.74388,9.713340086,24218,6,3.5,0,0,1,0,0,0,4,1,1,1,Chevrolet,Malibu,LT Sedan 4D,Sedan
16341.8041,9.701481772,25394,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,LT Sedan 4D,Sedan
16713.98469,9.724001055,26328,6,3.5,0,0,1,0,0,0,4,1,1,1,Chevrolet,Malibu,LT Sedan 4D,Sedan
16295.21144,9.698626567,28239,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,LT Sedan 4D,Sedan
18974.92203,9.850873493,5632,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,MAXX Hback 4D,Hatchback
18324.83193,9.816012355,7397,6,3.5,0,0,1,0,0,0,4,1,1,1,Chevrolet,Malibu,MAXX Hback 4D,Hatchback
19581.23141,9.882326806,7645,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,MAXX Hback 4D,Hatchback
18169.37548,9.80749279,14754,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,MAXX Hback 4D,Hatchback
17986.22409,9.797361416,17488,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,MAXX Hback 4D,Hatchback
17173.94232,9.751148533,18721,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,MAXX Hback 4D,Hatchback
16456.97464,9.708504657,20200,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,MAXX Hback 4D,Hatchback
16267.09489,9.696899628,21452,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,MAXX Hback 4D,Hatchback
16860.09433,9.732704826,22841,6,3.5,0,0,1,0,0,0,4,1,1,1,Chevrolet,Malibu,MAXX Hback 4D,Hatchback
16027.28649,9.682047954,22889,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,MAXX Hback 4D,Hatchback
17089.91883,9.746244027,8732,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,Sedan 4D,Sedan
17463.04608,9.767842275,11393,6,3.5,0,0,1,0,0,0,4,1,1,1,Chevrolet,Malibu,Sedan 4D,Sedan
17218.68575,9.753750454,14579,6,3.5,0,0,1,0,0,0,4,1,1,1,Chevrolet,Malibu,Sedan 4D,Sedan
17162.47826,9.750480783,15903,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,Sedan 4D,Sedan
16507.07027,9.711544069,17451,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,Sedan 4D,Sedan
16752.5144,9.72630364,18562,6,3.5,0,0,1,0,0,0,4,1,1,1,Chevrolet,Malibu,Sedan 4D,Sedan
16646.7708,9.719971531,20154,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,Sedan 4D,Sedan
15623.91976,9.656558337,21272,6,3.5,0,0,1,0,0,0,4,1,1,1,Chevrolet,Malibu,Sedan 4D,Sedan
15664.6249,9.659160258,25787,6,3.5,0,0,1,0,0,0,4,1,1,1,Chevrolet,Malibu,Sedan 4D,Sedan
15680.86443,9.660196422,25956,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,Sedan 4D,Sedan
18800.0931,9.841617101,5827,6,3.8,0,0,1,0,0,0,2,1,0,0,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe
18910.80429,9.847488693,8345,6,3.8,0,0,1,0,0,0,2,1,0,1,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe
19177.41206,9.86148841,10414,6,3.8,0,0,1,0,0,0,2,1,1,0,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe
18040.14401,9.800354776,11647,6,3.8,0,0,1,0,0,0,2,1,0,1,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe
17685.20099,9.780483467,15898,6,3.8,0,0,1,0,0,0,2,1,0,0,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe
17515.39759,9.770835635,18602,6,3.8,0,0,1,0,0,0,2,1,0,0,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe
16357.99232,9.702471884,23491,6,3.8,0,0,1,0,0,0,2,1,1,0,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe
16345.94375,9.701735057,25931,6,3.8,0,0,1,0,0,0,2,1,1,0,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe
15797.19576,9.66758772,26700,6,3.8,0,0,1,0,0,0,2,1,1,0,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe
15503.5088,9.648821651,33345,6,3.8,0,0,1,0,0,0,2,1,0,0,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe
21745.02944,9.987140479,7065,6,3.8,0,0,1,0,0,0,2,1,1,0,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe
21725.01075,9.986219445,13457,6,3.8,0,0,1,0,0,0,2,1,1,0,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe
22384.11869,10.016107,14788,6,3.8,0,0,1,0,0,0,2,1,1,1,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe
20537.14172,9.929990317,16950,6,3.8,0,0,1,0,0,0,2,1,0,0,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe
21233.91136,9.963354775,17337,6,3.8,0,0,1,0,0,0,2,1,1,1,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe
20676.16551,9.936736891,18021,6,3.8,0,0,1,0,0,0,2,1,0,1,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe
20839.14997,9.944588706,22152,6,3.8,0,0,1,0,0,0,2,1,1,1,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe
20017.96843,9.904385571,22729,6,3.8,0,0,1,0,0,0,2,1,0,0,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe
18876.87065,9.845692677,27218,6,3.8,0,0,1,0,0,0,2,1,1,0,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe
17586.92858,9.774911211,39049,6,3.8,0,0,1,0,0,0,2,1,0,1,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe
23573.822,10.06789214,12466,6,3.8,0,0,1,0,0,0,2,1,1,0,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe
23527.7285,10.06593494,14948,6,3.8,0,0,1,0,0,0,2,1,1,0,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe
22113.62802,10.00394935,21992,6,3.8,0,0,1,0,0,0,2,1,1,0,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe
22470.35843,10.01995232,22626,6,3.8,0,0,1,0,0,0,2,1,1,0,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe
20619.11401,9.933973789,24067,6,3.8,0,0,1,0,0,0,2,1,0,0,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe
20047.95136,9.905882251,24665,6,3.8,0,0,1,0,0,0,2,1,1,0,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe
21525.33901,9.976986079,25020,6,3.8,0,0,1,0,0,0,2,1,1,1,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe
20382.15031,9.922414812,25240,6,3.8,0,0,1,0,0,0,2,1,1,1,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe
21020.83678,9.953269452,25550,6,3.8,0,0,1,0,0,0,2,1,1,1,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe
20221.80881,9.914516945,26223,6,3.8,0,0,1,0,0,0,2,1,1,1,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe
25452.47385,10.14456822,11892,8,4.6,0,0,0,1,0,0,4,1,0,1,Pontiac,Bonneville,GXP Sedan 4D,Sedan
23449.30633,10.06259619,17273,8,4.6,0,0,0,1,0,0,4,1,0,1,Pontiac,Bonneville,GXP Sedan 4D,Sedan
23578.16486,10.06807634,19148,8,4.6,0,0,0,1,0,0,4,1,0,1,Pontiac,Bonneville,GXP Sedan 4D,Sedan
22525.26972,10.02239306,19521,8,4.6,0,0,0,1,0,0,4,1,1,1,Pontiac,Bonneville,GXP Sedan 4D,Sedan
21982.64771,9.998008681,20472,8,4.6,0,0,0,1,0,0,4,1,1,1,Pontiac,Bonneville,GXP Sedan 4D,Sedan
22231.56315,10.00926832,21929,8,4.6,0,0,0,1,0,0,4,1,1,1,Pontiac,Bonneville,GXP Sedan 4D,Sedan
22189.11597,10.00735718,25651,8,4.6,0,0,0,1,0,0,4,1,0,1,Pontiac,Bonneville,GXP Sedan 4D,Sedan
21765.06658,9.988061513,25794,8,4.6,0,0,0,1,0,0,4,1,0,1,Pontiac,Bonneville,GXP Sedan 4D,Sedan
21403.75642,9.971321719,27168,8,4.6,0,0,0,1,0,0,4,1,0,1,Pontiac,Bonneville,GXP Sedan 4D,Sedan
21200.69021,9.961789017,31197,8,4.6,0,0,0,1,0,0,4,1,1,1,Pontiac,Bonneville,GXP Sedan 4D,Sedan
19682.03501,9.88746157,11554,6,3.8,0,0,0,1,0,0,4,1,0,1,Pontiac,Bonneville,SE Sedan 4D,Sedan
18678.41412,9.835123811,16496,6,3.8,0,0,0,1,0,0,4,1,1,0,Pontiac,Bonneville,SE Sedan 4D,Sedan
20318.89097,9.919306322,17583,6,3.8,0,0,0,1,0,0,4,1,1,0,Pontiac,Bonneville,SE Sedan 4D,Sedan
20127.04418,9.909819672,18419,6,3.8,0,0,0,1,0,0,4,1,1,1,Pontiac,Bonneville,SE Sedan 4D,Sedan
19751.04143,9.8909615,20510,6,3.8,0,0,0,1,0,0,4,1,0,1,Pontiac,Bonneville,SE Sedan 4D,Sedan
17844.73077,9.789463549,21121,6,3.8,0,0,0,1,0,0,4,1,1,0,Pontiac,Bonneville,SE Sedan 4D,Sedan
18856.01869,9.844587436,22423,6,3.8,0,0,0,1,0,0,4,1,1,0,Pontiac,Bonneville,SE Sedan 4D,Sedan
18566.0707,9.829091038,24747,6,3.8,0,0,0,1,0,0,4,1,1,1,Pontiac,Bonneville,SE Sedan 4D,Sedan
18063.00491,9.801621198,27574,6,3.8,0,0,0,1,0,0,4,1,0,0,Pontiac,Bonneville,SE Sedan 4D,Sedan
17768.05951,9.785157715,28385,6,3.8,0,0,0,1,0,0,4,1,1,1,Pontiac,Bonneville,SE Sedan 4D,Sedan
23197.43679,10.05179707,2295,6,3.8,0,0,0,1,0,0,4,1,1,1,Pontiac,Bonneville,SLE Sedan 4D,Sedan
23102.02237,10.04767544,5653,6,3.8,0,0,0,1,0,0,4,1,0,0,Pontiac,Bonneville,SLE Sedan 4D,Sedan
22460.53,10.01951483,8928,6,3.8,0,0,0,1,0,0,4,1,0,1,Pontiac,Bonneville,SLE Sedan 4D,Sedan
21607.77257,9.98080837,11069,6,3.8,0,0,0,1,0,0,4,1,0,1,Pontiac,Bonneville,SLE Sedan 4D,Sedan
22004.93044,9.999021818,15516,6,3.8,0,0,0,1,0,0,4,1,1,1,Pontiac,Bonneville,SLE Sedan 4D,Sedan
20830.9943,9.944197267,19419,6,3.8,0,0,0,1,0,0,4,1,1,0,Pontiac,Bonneville,SLE Sedan 4D,Sedan
20109.90412,9.908967715,22891,6,3.8,0,0,0,1,0,0,4,1,1,1,Pontiac,Bonneville,SLE Sedan 4D,Sedan
19116.13109,9.858287817,26252,6,3.8,0,0,0,1,0,0,4,1,0,1,Pontiac,Bonneville,SLE Sedan 4D,Sedan
19689.74084,9.88785301,27077,6,3.8,0,0,0,1,0,0,4,1,1,0,Pontiac,Bonneville,SLE Sedan 4D,Sedan
19338.376,9.869846794,27966,6,3.8,0,0,0,1,0,0,4,1,0,1,Pontiac,Bonneville,SLE Sedan 4D,Sedan
21903.32262,9.994393622,4537,6,3.5,0,0,0,1,0,0,4,1,1,0,Pontiac,G6,GT Sedan 4D,Sedan
22736.83447,10.03174155,5690,6,3.5,0,0,0,1,0,0,4,1,1,1,Pontiac,G6,GT Sedan 4D,Sedan
22104.97357,10.00355791,9049,6,3.5,0,0,0,1,0,0,4,1,1,1,Pontiac,G6,GT Sedan 4D,Sedan
22311.04951,10.01283733,11221,6,3.5,0,0,0,1,0,0,4,1,1,1,Pontiac,G6,GT Sedan 4D,Sedan
21875.09763,9.993104174,12313,6,3.5,0,0,0,1,0,0,4,1,0,1,Pontiac,G6,GT Sedan 4D,Sedan
20627.66169,9.934388254,20770,6,3.5,0,0,0,1,0,0,4,1,1,1,Pontiac,G6,GT Sedan 4D,Sedan
19540.24479,9.880231453,22628,6,3.5,0,0,0,1,0,0,4,1,1,0,Pontiac,G6,GT Sedan 4D,Sedan
19204.80934,9.862916013,26477,6,3.5,0,0,0,1,0,0,4,1,0,1,Pontiac,G6,GT Sedan 4D,Sedan
18158.08313,9.806871092,28354,6,3.5,0,0,0,1,0,0,4,1,0,0,Pontiac,G6,GT Sedan 4D,Sedan
18529.34212,9.827110815,30063,6,3.5,0,0,0,1,0,0,4,1,0,1,Pontiac,G6,GT Sedan 4D,Sedan
21383.06716,9.970354634,7287,6,3.5,0,0,0,1,0,0,4,1,1,1,Pontiac,G6,Sedan 4D,Sedan
20452.66947,9.92586869,10338,6,3.5,0,0,0,1,0,0,4,1,0,0,Pontiac,G6,Sedan 4D,Sedan
20677.59382,9.936805969,11204,6,3.5,0,0,0,1,0,0,4,1,1,0,Pontiac,G6,Sedan 4D,Sedan
19294.7875,9.867590261,19539,6,3.5,0,0,0,1,0,0,4,1,0,0,Pontiac,G6,Sedan 4D,Sedan
18548.97859,9.828170004,20870,6,3.5,0,0,0,1,0,0,4,1,0,0,Pontiac,G6,Sedan 4D,Sedan
18042.22107,9.800469905,21702,6,3.5,0,0,0,1,0,0,4,1,0,0,Pontiac,G6,Sedan 4D,Sedan
18620.87137,9.832038347,25516,6,3.5,0,0,0,1,0,0,4,1,0,1,Pontiac,G6,Sedan 4D,Sedan
17023.93687,9.742375684,30404,6,3.5,0,0,0,1,0,0,4,1,0,0,Pontiac,G6,Sedan 4D,Sedan
16216.98071,9.693814164,35624,6,3.5,0,0,0,1,0,0,4,1,1,0,Pontiac,G6,Sedan 4D,Sedan
15792.83144,9.66731141,41566,6,3.5,0,0,0,1,0,0,4,1,1,1,Pontiac,G6,Sedan 4D,Sedan
17360.81064,9.761970683,881,6,3.4,0,0,0,1,0,0,2,0,1,1,Pontiac,Grand Am,GT Coupe 2D,Coupe
17675.83749,9.779953872,5131,6,3.4,0,0,0,1,0,0,2,0,1,1,Pontiac,Grand Am,GT Coupe 2D,Coupe
17141.94116,9.749283439,6761,6,3.4,0,0,0,1,0,0,2,1,1,1,Pontiac,Grand Am,GT Coupe 2D,Coupe
17202.83406,9.75282942,9380,6,3.4,0,0,0,1,0,0,2,0,1,1,Pontiac,Grand Am,GT Coupe 2D,Coupe
16792.67953,9.728698328,12071,6,3.4,0,0,0,1,0,0,2,1,1,1,Pontiac,Grand Am,GT Coupe 2D,Coupe
15595.88413,9.654762321,18315,6,3.4,0,0,0,1,0,0,2,0,1,1,Pontiac,Grand Am,GT Coupe 2D,Coupe
15253.86857,9.632588426,20917,6,3.4,0,0,0,1,0,0,2,1,1,1,Pontiac,Grand Am,GT Coupe 2D,Coupe
15594.80684,9.654693243,22414,6,3.4,0,0,0,1,0,0,2,0,1,1,Pontiac,Grand Am,GT Coupe 2D,Coupe
15059.13408,9.619740002,22641,6,3.4,0,0,0,1,0,0,2,1,1,1,Pontiac,Grand Am,GT Coupe 2D,Coupe
14703.13687,9.595816142,23335,6,3.4,0,0,0,1,0,0,2,0,1,1,Pontiac,Grand Am,GT Coupe 2D,Coupe
15979.01484,9.679031568,3946,4,2.2,0,0,0,1,0,0,4,1,1,1,Pontiac,Grand Am,SE Sedan 4D,Sedan
16379.853,9.703807383,4188,4,2.2,0,0,0,1,0,0,4,1,1,1,Pontiac,Grand Am,SE Sedan 4D,Sedan
15327.10032,9.637377803,4318,4,2.2,0,0,0,1,0,0,4,0,1,1,Pontiac,Grand Am,SE Sedan 4D,Sedan
15846.01271,9.670673184,5350,4,2.2,0,0,0,1,0,0,4,0,1,1,Pontiac,Grand Am,SE Sedan 4D,Sedan
15604.14582,9.655291915,5788,4,2.2,0,0,0,1,0,0,4,1,1,1,Pontiac,Grand Am,SE Sedan 4D,Sedan
14841.91705,9.60521069,12420,4,2.2,0,0,0,1,0,0,4,0,1,1,Pontiac,Grand Am,SE Sedan 4D,Sedan
15077.17584,9.620937346,13262,4,2.2,0,0,0,1,0,0,4,0,1,1,Pontiac,Grand Am,SE Sedan 4D,Sedan
13961.11164,9.544031004,19602,4,2.2,0,0,0,1,0,0,4,0,1,1,Pontiac,Grand Am,SE Sedan 4D,Sedan
13034.06853,9.475321864,23976,4,2.2,0,0,0,1,0,0,4,0,1,1,Pontiac,Grand Am,SE Sedan 4D,Sedan
13162.85205,9.485153903,24542,4,2.2,0,0,0,1,0,0,4,0,1,1,Pontiac,Grand Am,SE Sedan 4D,Sedan
18254.92277,9.812190064,16554,6,3.8,0,0,0,1,0,0,4,1,1,1,Pontiac,Grand Prix,GT Sedan 4D,Sedan
17095.03522,9.746543363,18720,6,3.8,0,0,0,1,0,0,4,1,0,0,Pontiac,Grand Prix,GT Sedan 4D,Sedan
17162.87344,9.750503809,20829,6,3.8,0,0,0,1,0,0,4,1,0,0,Pontiac,Grand Prix,GT Sedan 4D,Sedan
16391.17171,9.704498159,21304,6,3.8,0,0,0,1,0,0,4,1,1,0,Pontiac,Grand Prix,GT Sedan 4D,Sedan
15788.10478,9.667012073,25295,6,3.8,0,0,0,1,0,0,4,1,1,0,Pontiac,Grand Prix,GT Sedan 4D,Sedan
16569.14124,9.715297283,25777,6,3.8,0,0,0,1,0,0,4,1,0,0,Pontiac,Grand Prix,GT Sedan 4D,Sedan
16997.69374,9.740832952,25830,6,3.8,0,0,0,1,0,0,4,1,0,1,Pontiac,Grand Prix,GT Sedan 4D,Sedan
16283.95899,9.697935791,26511,6,3.8,0,0,0,1,0,0,4,1,0,1,Pontiac,Grand Prix,GT Sedan 4D,Sedan
15457.17059,9.645828291,29925,6,3.8,0,0,0,1,0,0,4,1,1,0,Pontiac,Grand Prix,GT Sedan 4D,Sedan
14963.04562,9.613338815,31471,6,3.8,0,0,0,1,0,0,4,1,1,0,Pontiac,Grand Prix,GT Sedan 4D,Sedan
21230.97799,9.96321662,11229,6,3.8,0,0,0,1,0,0,4,1,1,0,Pontiac,Grand Prix,GTP Sedan 4D,Sedan
22100.39317,10.00335068,12314,6,3.8,0,0,0,1,0,0,4,1,1,0,Pontiac,Grand Prix,GTP Sedan 4D,Sedan
21300.01945,9.966463265,12772,6,3.8,0,0,0,1,0,0,4,1,1,0,Pontiac,Grand Prix,GTP Sedan 4D,Sedan
21281.88049,9.965611308,17417,6,3.8,0,0,0,1,0,0,4,1,1,1,Pontiac,Grand Prix,GTP Sedan 4D,Sedan
19646.71748,9.885665554,21132,6,3.8,0,0,0,1,0,0,4,1,1,1,Pontiac,Grand Prix,GTP Sedan 4D,Sedan
20173.90633,9.912145282,21211,6,3.8,0,0,0,1,0,0,4,1,0,1,Pontiac,Grand Prix,GTP Sedan 4D,Sedan
18701.22262,9.836344181,24992,6,3.8,0,0,0,1,0,0,4,1,0,0,Pontiac,Grand Prix,GTP Sedan 4D,Sedan
19423.16502,9.874221706,25557,6,3.8,0,0,0,1,0,0,4,1,0,1,Pontiac,Grand Prix,GTP Sedan 4D,Sedan
19956.75841,9.901323133,26028,6,3.8,0,0,0,1,0,0,4,1,1,0,Pontiac,Grand Prix,GTP Sedan 4D,Sedan
19448.22633,9.875511154,27721,6,3.8,0,0,0,1,0,0,4,1,0,1,Pontiac,Grand Prix,GTP Sedan 4D,Sedan
19822.11539,9.894553532,1592,6,3.8,0,0,0,1,0,0,4,1,1,0,Pontiac,Grand Prix,Sedan 4D,Sedan
19567.25929,9.881613004,2189,6,3.8,0,0,0,1,0,0,4,1,1,1,Pontiac,Grand Prix,Sedan 4D,Sedan
16853.10785,9.732290361,17959,6,3.8,0,0,0,1,0,0,4,1,0,0,Pontiac,Grand Prix,Sedan 4D,Sedan
16516.95555,9.712142741,20751,6,3.8,0,0,0,1,0,0,4,1,1,1,Pontiac,Grand Prix,Sedan 4D,Sedan
15979.01484,9.679031568,21974,6,3.8,0,0,0,1,0,0,4,1,0,0,Pontiac,Grand Prix,Sedan 4D,Sedan
16256.23617,9.696231878,22637,6,3.8,0,0,0,1,0,0,4,1,0,0,Pontiac,Grand Prix,Sedan 4D,Sedan
15724.25217,9.662959524,23989,6,3.8,0,0,0,1,0,0,4,1,0,0,Pontiac,Grand Prix,Sedan 4D,Sedan
15967.2454,9.67829474,25598,6,3.8,0,0,0,1,0,0,4,1,0,0,Pontiac,Grand Prix,Sedan 4D,Sedan
16041.68559,9.682945962,27800,6,3.8,0,0,0,1,0,0,4,1,1,0,Pontiac,Grand Prix,Sedan 4D,Sedan
15756.14613,9.664985799,29325,6,3.8,0,0,0,1,0,0,4,1,1,0,Pontiac,Grand Prix,Sedan 4D,Sedan
32422.76138,10.38661597,9185,8,5.7,0,0,0,1,0,0,2,1,1,1,Pontiac,GTO,Coupe 2D,Coupe
32219.58928,10.38032991,10915,8,5.7,0,0,0,1,0,0,2,1,1,1,Pontiac,GTO,Coupe 2D,Coupe
31024.87211,10.34254449,13678,8,5.7,0,0,0,1,0,0,2,1,1,1,Pontiac,GTO,Coupe 2D,Coupe
29595.79429,10.29538755,16193,8,5.7,0,0,0,1,0,0,2,1,0,1,Pontiac,GTO,Coupe 2D,Coupe
29664.70269,10.29771316,21418,8,5.7,0,0,0,1,0,0,2,1,0,1,Pontiac,GTO,Coupe 2D,Coupe
27425.84391,10.21924106,23886,8,5.7,0,0,0,1,0,0,2,1,0,1,Pontiac,GTO,Coupe 2D,Coupe
27370.95811,10.21723781,24960,8,5.7,0,0,0,1,0,0,2,1,1,1,Pontiac,GTO,Coupe 2D,Coupe
27548.62961,10.22370807,26126,8,5.7,0,0,0,1,0,0,2,1,1,1,Pontiac,GTO,Coupe 2D,Coupe
28502.30611,10.25774028,27199,8,5.7,0,0,0,1,0,0,2,1,1,1,Pontiac,GTO,Coupe 2D,Coupe
25527.01303,10.1474925,36480,8,5.7,0,0,0,1,0,0,2,1,1,1,Pontiac,GTO,Coupe 2D,Coupe
13160.12456,9.48494667,13145,4,2.2,0,0,0,1,0,0,2,0,1,1,Pontiac,Sunfire,Coupe 2D,Coupe
12830.09878,9.459549157,17830,4,2.2,0,0,0,1,0,0,2,1,1,1,Pontiac,Sunfire,Coupe 2D,Coupe
12828.03098,9.459387976,19081,4,2.2,0,0,0,1,0,0,2,1,1,1,Pontiac,Sunfire,Coupe 2D,Coupe
12878.04683,9.463279344,19225,4,2.2,0,0,0,1,0,0,2,1,1,1,Pontiac,Sunfire,Coupe 2D,Coupe
12832.46239,9.459733363,20618,4,2.2,0,0,0,1,0,0,2,1,1,1,Pontiac,Sunfire,Coupe 2D,Coupe
12464.07346,9.430605662,21891,4,2.2,0,0,0,1,0,0,2,1,1,1,Pontiac,Sunfire,Coupe 2D,Coupe
12465.50852,9.430720791,23931,4,2.2,0,0,0,1,0,0,2,0,1,1,Pontiac,Sunfire,Coupe 2D,Coupe
12258.85759,9.414004023,24318,4,2.2,0,0,0,1,0,0,2,1,1,1,Pontiac,Sunfire,Coupe 2D,Coupe
11903.09775,9.38455396,25285,4,2.2,0,0,0,1,0,0,2,0,1,1,Pontiac,Sunfire,Coupe 2D,Coupe
12209.55962,9.4099745,26097,4,2.2,0,0,0,1,0,0,2,0,1,1,Pontiac,Sunfire,Coupe 2D,Coupe
16391.92657,9.70454421,18096,4,1.8,0,0,0,1,0,0,4,1,1,0,Pontiac,Vibe,AWD Sportwagon 4D,Wagon
16033.93062,9.682462419,18391,4,1.8,0,0,0,1,0,0,4,0,1,1,Pontiac,Vibe,AWD Sportwagon 4D,Wagon
16106.82722,9.686998512,19465,4,1.8,0,0,0,1,0,0,4,1,0,0,Pontiac,Vibe,AWD Sportwagon 4D,Wagon
16551.21957,9.714215068,19531,4,1.8,0,0,0,1,0,0,4,1,1,1,Pontiac,Vibe,AWD Sportwagon 4D,Wagon
17325.26954,9.759921382,19894,4,1.8,0,0,0,1,0,0,4,1,0,0,Pontiac,Vibe,AWD Sportwagon 4D,Wagon
16078.66549,9.685248547,22779,4,1.8,0,0,0,1,0,0,4,0,0,1,Pontiac,Vibe,AWD Sportwagon 4D,Wagon
15297.83597,9.635466658,23062,4,1.8,0,0,0,1,0,0,4,0,0,0,Pontiac,Vibe,AWD Sportwagon 4D,Wagon
15505.29381,9.64893678,24239,4,1.8,0,0,0,1,0,0,4,1,0,0,Pontiac,Vibe,AWD Sportwagon 4D,Wagon
15174.34661,9.627361558,27887,4,1.8,0,0,0,1,0,0,4,0,0,0,Pontiac,Vibe,AWD Sportwagon 4D,Wagon
14546.88481,9.585132148,33374,4,1.8,0,0,0,1,0,0,4,0,1,1,Pontiac,Vibe,AWD Sportwagon 4D,Wagon
17803.27909,9.787137938,12303,4,1.8,0,0,0,1,0,0,4,1,1,1,Pontiac,Vibe,GT Sportwagon,Wagon
16353.09652,9.702172548,16078,4,1.8,0,0,0,1,0,0,4,0,1,0,Pontiac,Vibe,GT Sportwagon,Wagon
15977.91108,9.67896249,17053,4,1.8,0,0,0,1,0,0,4,0,0,1,Pontiac,Vibe,GT Sportwagon,Wagon
15568.97424,9.653035382,18206,4,1.8,0,0,0,1,0,0,4,0,0,0,Pontiac,Vibe,GT Sportwagon,Wagon
